index,name,label,f_count,f_views,g_results,g_reviews,g_rating,t_reviews,t_rating,w_views_nl,w_views_en,w_edits,w_languages,geometry,g_url,t_url,w_url,n_f_count,n_f_views,n_g_results,n_g_reviews,n_g_rating,n_t_reviews,n_t_rating,n_w_views_nl,n_w_views_en,n_w_edits,n_w_languages
119,Museumplein,Monument of Gebouw,253,112536,1330000,833,4.6,4704,4.5,54578,118474,224,11,POINT (4.882328 52.357256),"https://www.google.nl/maps/place/Museumplein/@52.3574295,4.880853,17z/data=!4m13!1m7!3m6!1s0x47c609efc7dc0ae7:0x56a4fbb45c23f3bf!2sMuseumplein,+1071+DJ+Amsterdam!3b1!8m2!3d52.3574262!4d4.8830417!3m4!1s0x47c6099aafc0f1f1:0xf9c50aa58074b561!8m2!3d52.357256!4d4.882328",https://www.tripadvisor.nl/ShowUserReviews-g188590-d1174891-r272950048-Museum_Quarter-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiHk8SLxr71AhUVhP0HHcBkBtwQFnoECAkQAg&usg=AOvVaw0W6PyNKMUnNcVuJ80hu7WJ,https://nl.wikipedia.org/wiki/Museumplein,0.420265780730897,0.29808649954440464,0.006927083333333334,0.012689272766048199,0.9199999999999999,0.07358047864852182,0.9,0.10925389148677214,0.012624020930851321,0.1492338441039307,1.0
120,Muziekgebouw aan 't IJ,Monument of Gebouw,44,10953,130000,1176,4.5,59,4.5,37433,36887,94,11,POINT (4.9133745 52.3780182),"https://www.google.nl/maps/place/Muziekgebouw+aan+'t+IJ/@52.3782503,4.9110018,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609afa4643f6f:0x84b02f41a342e459!8m2!3d52.3780182!4d4.9133745",https://www.tripadvisor.nl/Attraction_Review-g188590-d546039-Reviews-Muziekgebouw_aan_t_IJ-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj0t7yMxr71AhVs8LsIHZocAj0QFnoECAAQAg&usg=AOvVaw1sEdJcJ9uyiCMEREQ3ZpiE,https://nl.wikipedia.org/wiki/Muziekgebouw_aan_%27t_IJ,0.07308970099667775,0.029012417622004197,0.0006770833333333334,0.017914267434420986,0.9,0.0009228844048177695,0.9,0.0749331400935238,0.003930501714100247,0.0626249167221852,1.0
121,Nationaal Monument op de Dam,Herdenkings Monument,586,338560,2280000,3656,4.4,443,3.5,59703,101218,246,11,POINT (4.893618 52.372681),"https://www.google.nl/maps/place/Nationaal+Monument/@52.3728297,4.8915122,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c739be4311:0xa0b80612190050e1!8m2!3d52.372681!4d4.893618",https://www.tripadvisor.nl/ShowUserReviews-g188590-d266832-r345873506-National_Monument-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjF4qLnxr71AhVO16QKHXvxAXgQFnoECAAQAg&usg=AOvVaw3fa46dKCOeqm_Zmg1tdE7F,https://nl.wikipedia.org/wiki/Nationaal_Monument_op_de_Dam,0.973421926910299,0.8967811659002776,0.011875,0.05569265454102306,0.8800000000000001,0.006929454090411387,0.7,0.11951308372301582,0.01078530437546558,0.16389073950699534,1.0
122,Nationaal monument slavernijverleden,Herdenkings Monument,7,607,27200,72,4.4,7,4.0,23252,0,78,1,POINT (4.9178383 52.3586624),"https://www.google.nl/maps/place/Nationaal+Slavernijmonument/@52.3586657,4.9156496,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6099dbccdcac3:0xbbd9acbc716326ca!8m2!3d52.3586624!4d4.9178383",https://www.tripadvisor.nl/Attraction_Review-g188590-d14143969-Reviews-National_Slavery_Monument-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiFy8qhx771AhXNjqQKHT37AsEQFnoECAAQAg&usg=AOvVaw08_oD1UfTHtFP8BNObLc16,https://nl.wikipedia.org/wiki/Nationaal_monument_slavernijverleden,0.011627906976744186,0.0016078277637685153,0.00014166666666666668,0.0010967918837400603,0.8800000000000001,0.00010949475989363366,0.8,0.046545704951636666,0.0,0.0519653564290473,0.09090909090909091
123,Nederlands Uitvaart Museum Tot Zover,Museum,2,304,43700,196,4.2,31,4.0,5267,7557,32,3,POINT (4.9386049 52.3463014),"https://www.google.nl/maps/place/Museum+Tot+Zover/@52.3463047,4.9364162,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60961762dfb6d:0x49f2f7a83c9fe8d0!8m2!3d52.3463014!4d4.9386049",https://www.tripadvisor.nl/Attraction_Review-g188590-d4424281-Reviews-Museum_Tot_Zover-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjegausx771AhVJ6aQKHVOvAO0QFnoECAQQAg&usg=AOvVaw0S9RvqPF7hsm5qDajA0uGU,https://nl.wikipedia.org/wiki/Nederlands_Uitvaart_Museum_Tot_Zover,0.0033222591362126247,0.0008052382869614969,0.00022760416666666667,0.002985711239070164,0.8400000000000001,0.0004849053652432348,0.8,0.01054344692844789,0.000805237656991774,0.021319120586275817,0.2727272727272727
124,Nederlandsche Dok en Scheepsbouw Maatschappij,Monument of Gebouw,26,9793,11500,3834,4.5,176,4.0,34474,10616,131,4,POINT (4.8956265 52.4016036),"https://www.google.nl/maps/place/NDSM-werf/@52.4011497,4.8931304,17z/data=!4m12!1m6!3m5!1s0x47c60839a6554a0d:0x9c68a9e0b1f8ed3f!2sNederlandsche+Dok+En+Scheepsbouw+Maatschappij!8m2!3d52.4011464!4d4.8953191!3m4!1s0x0:0x882051e1a7c91c75!8m2!3d52.4016036!4d4.8956265",https://www.tripadvisor.nl/ShowUserReviews-g188590-d8816173-r549259785-NDSM-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi-tJP6xr71AhWxsKQKHcjiAJcQFnoECAcQAg&usg=AOvVaw3vM4kQi1unAIEG3m9Oc0bD,https://nl.wikipedia.org/wiki/Nederlandsche_Dok_en_Scheepsbouw_Maatschappij,0.04318936877076412,0.02593979784280901,5.989583333333333e-05,0.05840416780915821,0.9,0.002753011105897075,0.8,0.06900983281019794,0.001131190018079221,0.08727514990006663,0.36363636363636365
125,NEMO Science Museum,Museum,111,21136,6750000,22995,4.5,4354,4.0,34425,134487,212,11,POINT (4.9123181 52.3737465),"https://www.google.nl/maps/place/NEMO+Science+Museum/@52.3742144,4.9101498,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609a4fe55bb9b:0xc748bda26202cebc!8m2!3d52.3737465!4d4.9123181",https://www.tripadvisor.nl/Attraction_Review-g188590-d194315-Reviews-NEMO_Science_Museum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjc98mNxr71AhUMhf0HHS1QBTQQFnoECAgQAg&usg=AOvVaw1ufniIuQbw52qSbO4cGvVu,https://nl.wikipedia.org/wiki/NEMO_Science_Museum,0.18438538205980065,0.05598525142505986,0.03515625,0.3502879078694818,0.9,0.06810574065384013,0.8,0.06891174492345141,0.014330289370894894,0.14123917388407728,1.0
126,Nieuwe Herengracht,Monument of Gebouw,50,41850,514000,11,4.0,2228,4.5,11785,673,112,5,POINT (4.9075215 52.3684673),"https://www.google.nl/maps/place/Nieuwe+Herengracht/@52.3684738,4.9031441,16z/data=!3m1!4b1!4m5!3m4!1s0x47c609bd28cb6be5:0xb1cd004dea9ba79a!8m2!3d52.3684673!4d4.9075215",https://www.tripadvisor.nl/Attraction_Review-g188590-d266270-Reviews-Herengracht-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwio9tzHxr71AhUhgf0HHR_gBs8QFnoECAkQAg&usg=AOvVaw2esLKTSHhcGbVAvsZKlhlJ,https://nl.wikipedia.org/wiki/Nieuwe_Herengracht,0.08305647840531562,0.11085270496492976,0.0026770833333333334,0.00016756542668250923,0.8,0.03485061786328797,0.9,0.02359113765934277,7.171165054326637e-05,0.07461692205196535,0.45454545454545453
127,Nieuwe Kerk,Monument of Gebouw,571,377528,9610000,2413,4.2,746,3.5,97940,29847,266,11,POINT (4.8918094 52.3739052),"https://www.google.nl/maps/place/De+Nieuwe+Kerk/@52.3739085,4.8896207,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c6fb383fd1:0x29ea23d14b001a4!8m2!3d52.3739052!4d4.8918094",https://www.tripadvisor.nl/Attraction_Review-g188590-d8869177-Reviews-Nieuwe_Kerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj_peSOxr71AhUBgf0HHXr_DE8QFnoECAcQAg&usg=AOvVaw3mYWOPLzjp-VSbFE5a4KJK,https://nl.wikipedia.org/wiki/Nieuwe_Kerk_(Amsterdam),0.9485049833887044,1.0,0.05005208333333333,0.03675776132589952,0.8400000000000001,0.011669012982950101,0.7,0.19605566587662546,0.0031803530962330926,0.17721518987341772,1.0
128,Nieuwer-Amstel,Monument of Gebouw,6,3504,4590000,643,4.3,11,4.0,32638,349522,113,2,POINT (4.9071285 52.3534023),"https://www.google.nl/maps/place/Pestana+Amsterdam+Riverside/@52.3533974,4.9060112,18z/data=!4m8!3m7!1s0x47c609850d2f9f77:0x3d5b372a15752f3a!5m2!4m1!1i2!8m2!3d52.3534023!4d4.9071285",https://www.tripadvisor.nl/Attraction_Review-g188590-d3724726-Reviews-Former_Town_Hall_of_Nieuwer_Amstel-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiD8oiDx771AhWH-KQKHea3AFIQFnoECAAQAg&usg=AOvVaw0YjUecXbuKbQtccmu_Pdt-,https://nl.wikipedia.org/wiki/Nieuwer-Amstel,0.009966777408637873,0.009281430781293043,0.02390625,0.00979496085062304,0.86,0.0001720631941185672,0.8,0.06533453974761386,0.03724338710428462,0.07528314457028648,0.18181818181818182
129,Nieuwmarkt,Markt,192,72753,1650000,205,4.5,333,4.0,43629,58019,137,11,POINT (4.9004166 52.3705199),"https://www.google.nl/maps/place/Nieuwmarkt+Metro%2FTube%2FUnderground%2FSubway+stop/@52.3705146,4.8982906,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bebf96f90d:0x337156c5c07c8c14!8m2!3d52.3705199!4d4.9004166",https://www.tripadvisor.nl/Attraction_Review-g188590-d266834-Reviews-Nieuwmarkt-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjohPzmx771AhULh_0HHdpMCo0QFnoECAcQAg&usg=AOvVaw2nwGoR9CA4Q9uXPfLeHOoA,https://nl.wikipedia.org/wiki/Nieuwmarkt_(Amsterdam),0.31893687707641194,0.19270888516878218,0.00859375,0.0031228102245376716,0.9,0.005208822149225715,0.8,0.08733625328294152,0.006182226230118531,0.09127248500999334,1.0
130,Noorderkerk,Monument of Gebouw,88,36957,212000,176,4.5,51,3.5,20121,17004,84,11,POINT (4.8863032 52.3795476),"https://www.google.nl/maps/place/Noorderkerk/@52.3795509,4.8841145,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609cfa5b4aaa7:0xf848cb15c4e92693!8m2!3d52.3795476!4d4.8863032",https://www.tripadvisor.nl/Attraction_Review-g188590-d244479-Reviews-Noorderkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwimwrCQxr71AhUF57sIHR6gDzgQFnoECAQQAg&usg=AOvVaw0IXYbBxqa-j0k4jlTTHRhY,https://nl.wikipedia.org/wiki/Noorderkerk_(Amsterdam),0.1461794019933555,0.09789207687906593,0.0011041666666666667,0.0026810468269201477,0.9,0.0007977475363679024,0.7,0.04027808916789443,0.0018118646446325427,0.05596269153897402,1.0
131,Noordermarkt,Markt,95,39387,285000,1843,4.5,312,4.0,18146,25029,61,11,POINT (4.8865936 52.3792486),"https://www.google.nl/maps/place/Noordermarkt/@52.3792519,4.8844049,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609cfaed62855:0x97c8220ee3517663!8m2!3d52.3792486!4d4.8865936",https://www.tripadvisor.nl/Attraction_Review-g188590-d622400-Reviews-Noordermarkt-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjWsKiRxr71AhUggP0HHS1rCfEQFnoECAEQAg&usg=AOvVaw2sK-6-aoW3tfv1hOlvROOm,https://nl.wikipedia.org/wiki/Noordermarkt,0.15780730897009967,0.10432868555444894,0.001484375,0.028074825579624044,0.9,0.004880337869544815,0.8,0.03632454679392736,0.0026669701358802583,0.04063957361758828,1.0
132,Noorderpark,Park of recreatiegebied,1,14,84400,2320,4.4,8,3.5,8852,63068,37,2,POINT (4.9200389 52.3958556),"https://www.google.nl/maps/place/Noorderpark/@52.3958589,4.9178502,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60856820a73cb:0x6aa6806cd88ce36f!8m2!3d52.3958556!4d4.9200389",https://www.tripadvisor.nl/Attraction_Review-g188590-d12671169-Reviews-Noorderpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj48a3lx771AhU1iv0HHQq2AdMQFnoECAMQAg&usg=AOvVaw1U2ZBC4SZOs-Btwr9vcaN4,https://nl.wikipedia.org/wiki/Noorderpark_(Amsterdam),0.0016611295681063123,3.7083342162700514e-05,0.00043958333333333333,0.03534107180940194,0.8800000000000001,0.00012513686844986704,0.7,0.01771987700980078,0.0067202234419951315,0.02465023317788141,0.18181818181818182
133,Obrechtkerk,Monument of Gebouw,10,1880,6550,61,4.5,2,5.0,10714,2975,43,1,POINT (4.8753696 52.3558019),"https://www.google.nl/maps/place/Obrechtkerk/@52.3558052,4.8731809,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609fb3b96cd7b:0xb331c4a000d9d01d!8m2!3d52.3558019!4d4.8753696",https://www.tripadvisor.nl/Attraction_Review-g188590-d18381023-Reviews-Obrechtkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi0keKLx771AhUO_KQKHZtTAU8QFnoECAAQAg&usg=AOvVaw3Nn-9I9oyDcKYNAXXCZdG_,https://nl.wikipedia.org/wiki/Obrechtkerk,0.016611295681063124,0.0049797630904197835,3.411458333333333e-05,0.0009292264570575511,0.9,3.128421711246676e-05,1.0,0.021447216706168726,0.00031700172416971386,0.028647568287808126,0.09090909090909091
134,Olympisch Stadion ,Monument of Gebouw,21,14709,981000,3606,4.4,129,4.0,119368,215010,435,11,POINT (4.8541297 52.3434197),"https://www.google.nl/maps/place/Olympisch+Stadion+Amsterdam/@52.343423,4.851941,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e1f909afad85:0x1f1522913f964af!8m2!3d52.3434197!4d4.8541297",https://www.tripadvisor.nl/Attraction_Review-g188590-d2257328-Reviews-Olympic_Stadium_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj1kKmSxr71AhX78LsIHdFpC48QFnoECAoQAg&usg=AOvVaw23SpCJcfXr_nmP4J6MxMfK,https://nl.wikipedia.org/wiki/Olympisch_Stadion_(Amsterdam),0.03488372093023256,0.03896134856222585,0.005109375,0.05493099351064802,0.8800000000000001,0.002017832003754106,0.8,0.2389500992889629,0.022910433853354683,0.28980679546968685,1.0
135,Oost-Indisch Huis ,Monument of Gebouw,208,52120,490000,28,4.4,26,4.0,37870,60361,86,7,POINT (4.8980556 52.3708333),"https://www.google.nl/maps/place/Bushuis+-+Oost-Indisch+Huis/@52.3708366,4.8958669,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bf26a5d7a7:0xbc2cc49beec099ae!8m2!3d52.3708333!4d4.8980556",https://www.tripadvisor.nl/Attraction_Review-g188590-d267039-Reviews-Oostindisch_Huis-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwizp9WTxr71AhWc_bsIHYDxBfQQFnoECAYQAg&usg=AOvVaw2JA4E3m79dcCZSEjeRYI1k,https://nl.wikipedia.org/wiki/Oost-Indisch_Huis_(Amsterdam),0.34551495016611294,0.13805598525142507,0.0025520833333333333,0.00042653017701002344,0.8800000000000001,0.0004066948224620679,0.8,0.07580792389981424,0.006431778511801042,0.05729513657561625,0.6363636363636364
136,Oosterkerk,Monument of Gebouw,9,6017,92400,98,4.2,6,3.5,13565,7367,92,8,POINT (4.9193374 52.3699832),"https://www.google.nl/maps/place/Oosterkerk/@52.3699982,4.9171277,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609a0c3f77f07:0xc2d629055ef1e325!8m2!3d52.3699832!4d4.9193374",https://www.tripadvisor.nl/Attraction_Review-g188590-d8396023-Reviews-Oosterkerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi6vuyUxr71AhXNiv0HHWX9C54QFnoECAAQAg&usg=AOvVaw3H6ME3T8Y_bi203N5dRvfV,https://nl.wikipedia.org/wiki/Oosterkerk_(Amsterdam),0.014950166112956811,0.015937890699497786,0.00048125,0.001492855619535082,0.8400000000000001,9.385265133740028e-05,0.7,0.02715433027993082,0.000784992168725473,0.06129247168554297,0.7272727272727273
137,Oosterpark,Park of recreatiegebied,9,1876,566000,5518,4.5,139,4.0,27533,36826,149,6,POINT (4.9204907 52.3600823),"https://www.google.nl/maps/place/Oosterpark/@52.3600856,4.918302,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60976161ab357:0xe258f4d23b2dca46!8m2!3d52.3600823!4d4.9204907",https://www.tripadvisor.nl/Attraction_Review-g188590-d7375413-Reviews-Oosterpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjDs4_Yx771AhVO_bsIHYbLAZIQFnoECAIQAg&usg=AOvVaw0xvtVTIDOZfzQzDCn3AjnH,https://nl.wikipedia.org/wiki/Oosterpark_(Amsterdam),0.014950166112956811,0.004969167849801869,0.002947916666666667,0.08405691131218962,0.9,0.00217425308931644,0.8,0.05511538338351163,0.003924001846814751,0.09926715522984676,0.5454545454545454
138,Openbare Bibliotheek Amsterdam,Monument of Gebouw,83,31212,5420000,939,4.6,3041,4.5,27281,48914,172,5,POINT (4.9083894 52.3758334),"https://www.google.nl/maps/place/OBA+Oosterdok/@52.3758367,4.9062007,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609d7c00d474f:0x6b97f693e6ecb494!8m2!3d52.3758334!4d4.9083894",https://www.tripadvisor.nl/ShowUserReviews-g188590-d1499038-r347074246-OBA_Library_of_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj8v_uVxr71AhWr8LsIHdBqCaEQFnoECAUQAg&usg=AOvVaw06pZvsgcElBsKIyiqtKk1c,https://nl.wikipedia.org/wiki/Openbare_Bibliotheek_Amsterdam,0.1378737541528239,0.08267466254158631,0.028229166666666666,0.014303994150443287,0.9199999999999999,0.04756765211950571,0.9,0.0546109313945295,0.005212041121357104,0.1145902731512325,0.45454545454545453
139,Ostadetheater,Concertzaal of Theater,5,3490,5780,58,4.3,1,1.0,2940,0,18,1,POINT (4.9065236 52.3531836),"https://www.google.nl/maps/place/Ostadetheater/@52.3531805,4.9043089,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6098dd57cd1f7:0x2c19817331a477ec!8m2!3d52.3531836!4d4.9065236",https://www.tripadvisor.nl/Attraction_Review-g188590-d6454317-Reviews-Ostadetheater-Amsterdam_North_Holland_Province.html,https://nl.wikipedia.org/wiki/Ostadetheater,0.008305647840531562,0.009244347439130343,3.0104166666666665e-05,0.0008835267952350486,0.86,1.564210855623338e-05,0.2,0.0058852732047914936,0.0,0.011992005329780146,0.09090909090909091
140,Oude Kerk ,Monument of Gebouw,393,238486,6860000,9080,4.4,1101,3.5,96923,138585,253,11,POINT (4.8982067 52.3743671),"https://www.google.nl/maps/place/De+Oude+Kerk/@52.3743704,4.896018,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b8f3e17d2f:0x5e5932b26345ed22!8m2!3d52.3743671!4d4.8982067",https://www.tripadvisor.nl/Attraction_Review-g188590-d1597473-Reviews-Oude_Kerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj_0e2Wxr71AhWT8LsIHSXGB_AQFnoECAwQAg&usg=AOvVaw0EELdioSYCF8MEQMY9i96C,https://nl.wikipedia.org/wiki/Oude_Kerk_(Amsterdam),0.6528239202657807,0.6317041385009854,0.035729166666666666,0.1383176431161076,0.8800000000000001,0.017221961520412953,0.7,0.1940198417782333,0.014766952586238587,0.16855429713524317,1.0
141,Oudemanhuispoort,Markt,168,104176,37700,117,4.3,14,4.0,25509,503825,87,1,POINT (4.8960005 52.3692781),"https://www.google.nl/maps/place/Universiteit+van+Amsterdam+-+Oudemanhuispoort/@52.3692814,4.8938118,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bfaaaaaaab:0x6aa2ec5a75a8a977!8m2!3d52.3692781!4d4.8960005",https://www.tripadvisor.nl/Attraction_Review-g188590-d267040-Reviews-Oudemanhuispoort-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjzhrGJx771AhWJ2aQKHavpB-4QFnoECAEQAg&usg=AOvVaw3gf6tYA_eFRZBuWqNP877H,https://nl.wikipedia.org/wiki/Oudemanhuispoort,0.27906976744186046,0.27594244665296347,0.00019635416666666667,0.001782286811077598,0.86,0.00021898951978726732,0.8,0.051063753122798025,0.05368517434615331,0.057961359093937376,0.09090909090909091
142,P.L. Kramerbrug,Monument of Gebouw,8,4934,3770,0,0.0,4,4.0,4338,0,29,1,POINT (4.9098011 52.3499334),"https://www.google.nl/maps/place/P.L.+Kramerbrug+(Brug+400)/@52.3499367,4.9076124,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609572b2ca0a1:0xdfb631085bf8efde!8m2!3d52.3499334!4d4.9098011",https://www.tripadvisor.nl/Attraction_Review-g188590-d19079523-Reviews-P_L_Kramerbrug-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi4_sH_xr71AhVGDOwKHa8xC2oQFnoECAgQAg&usg=AOvVaw0B93i37cSLIL4LW3QkcaY8,https://nl.wikipedia.org/wiki/P.L._Kramerbrug,0.013289036544850499,0.013069229302197453,1.9635416666666665e-05,0.0,0.0,6.256843422493352e-05,0.8,0.008683780667478061,0.0,0.019320453031312457,0.09090909090909091
143,Pakhuis de Zwijger,Monument of Gebouw,29,7421,122000,922,4.3,42,3.5,27025,0,49,1,POINT (4.9221266 52.3767651),"https://www.google.nl/maps/place/Pakhuis+de+Zwijger/@52.3767684,4.9199379,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609a80e2c8a2f:0x2d9e404fc8f71f8d!8m2!3d52.3767651!4d4.9221266",https://www.tripadvisor.nl/Restaurant_Review-g188590-d2560231-Reviews-Pakhuis_de_Zwijger-Amsterdam_North_Holland_Province.html,https://nl.wikipedia.org/wiki/Pakhuis_de_Zwijger,0.04817275747508306,0.01965682015638575,0.0006354166666666666,0.014045029400115773,0.86,0.000656968559361802,0.7,0.054098472231119084,0.0,0.03264490339773484,0.09090909090909091
144,Paleis op de Dam,Monument of Gebouw,591,343941,490000,15289,4.5,3345,4.0,248741,310796,681,11,POINT (4.8913573 52.3728073),"https://www.google.nl/maps/place/Koninklijk+Paleis+Amsterdam/@52.3731868,4.8891871,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c6c0880e15:0x39914e99b51dcf8a!8m2!3d52.3728073!4d4.8913573",https://www.tripadvisor.nl/Attraction_Review-g188590-d244447-Reviews-Royal_Palace_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiI2--Zxr71AhXZhP0HHakqDTgQFnoECAQQAg&usg=AOvVaw1ha7R7E8jVtUnQ3FL3duZ7,https://nl.wikipedia.org/wiki/Paleis_op_de_Dam,0.9817275747508306,0.911034413341527,0.0025520833333333333,0.2329007098680803,0.9,0.05232285312060066,0.8,0.49792814361668053,0.033116930374806855,0.4536975349766822,1.0
145,Paradiso,Concertzaal of Theater,174,41229,12900000,7605,4.6,462,4.5,111862,167558,245,10,POINT (4.8839848 52.3623016),"https://www.google.nl/maps/place/Paradiso/@52.3621652,4.8816172,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e929b18c29:0x4cb23c46886d082c!8m2!3d52.3623016!4d4.8839848",https://www.tripadvisor.nl/Attraction_Review-g188590-d245259-Reviews-Paradiso-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjTxIybxr71AhVo_rsIHaChBW8QFnoECAUQAg&usg=AOvVaw0HECDcF-OcBckHZZWxe7eE,https://nl.wikipedia.org/wiki/Paradiso_(Amsterdam),0.28903654485049834,0.10920779385899854,0.0671875,0.11584864272004387,0.9199999999999999,0.007226654152979821,0.9,0.22392463647428096,0.017854176436446694,0.1632245169886742,0.9090909090909091
146,Posthoornkerk,Monument of Gebouw,72,33791,18400,172,4.5,7,3.5,16953,13104,35,1,POINT (4.8905405 52.3812294),"https://www.google.nl/maps/place/Posthoornkerk/@52.3812327,4.8883518,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609cecd12cd33:0x6f249f29eb747230!8m2!3d52.3812294!4d4.8905405",https://www.tripadvisor.nl/Attraction_Review-g188590-d12131399-Reviews-Amsterdam_Posthoornkerk_Onze_Lieve_Vrouwe_Onbevlekt_Ontvangen-Amsterdam_North_Ho.html&sa=U&ved=2ahUKEwiXtaucxr71AhUBh_0HHazjACUQFnoECAEQAg&usg=AOvVaw0wmlePW1JmV4epqlZAvmYs,https://nl.wikipedia.org/wiki/Posthoornkerk,0.11960132890365449,0.08950594392998665,9.583333333333334e-05,0.002620113944490144,0.9,0.00010949475989363366,0.7,0.03393640702069054,0.0013962993591663633,0.023317788141239172,0.09090909090909091
147,Pythonbrug,Monument of Gebouw,26,14150,9180,304,4.6,71,4.0,15201,34613,54,5,POINT (4.9488986 52.373207),"https://www.google.nl/maps/place/Pythonbrug/@52.3732103,4.9467099,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60917d8c878fd:0xca5f0b3e419daa09!8m2!3d52.373207!4d4.9488986",https://www.tripadvisor.nl/Attraction_Review-g188590-d6495556-Reviews-Python_Bridge_High_Bridge-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiW-rqdxr71AhVh8rsIHTTiAHEQFnoECAMQAg&usg=AOvVaw2LWjgBDy5LZ46fC9qjZ0ho,https://nl.wikipedia.org/wiki/Pythonbrug,0.04318936877076412,0.03748066368587231,4.78125e-05,0.004630899064680255,0.9199999999999999,0.00111058970749257,0.8,0.030429264621100505,0.0036881951861130443,0.03597601598934044,0.45454545454545453
148,Rembrandthuis,Monument of Gebouw,152,86004,214000,8802,4.5,6813,4.5,44484,129744,132,11,POINT (4.901216 52.3693535),"https://www.google.nl/maps/place/Museum+Het+Rembrandthuis/@52.3693723,4.8990463,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609be86b74edf:0x77611f40a53cc979!8m2!3d52.3693535!4d4.901216",https://www.tripadvisor.nl/Attraction_Review-g188590-d198999-Reviews-Museum_Het_Rembrandthuis_Rembrandt_House-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiglsaexr71AhUgi_0HHfxeDmoQFnoECAIQAg&usg=AOvVaw1MeAanDXIAHyes2xbem63N,https://nl.wikipedia.org/wiki/Rembrandthuis,0.25249169435215946,0.2278082685257782,0.0011145833333333333,0.13408280778722237,0.9,0.10656968559361801,0.9,0.08904778681698802,0.01382489805064718,0.08794137241838774,1.0
